# curve  peak  x  y
15 2010 734681 0.00013109380672862294
15 2010 734782 9.6286534722018582e-05
15 2010 734911 5.8636215781274073e-05
15 2010 735094 2.4888228254232392e-05
15 2010 735526 2.2912736195724916e-05
16 2010 733612 5.1346147349930752e-05
16 2010 733640 0.00010048098661751913
16 2010 733647 0.00014827654757085617
16 2010 733678 0.00017505903485387327
16 2010 733725 0.00020715341181056372
16 2010 733767 0.00022482559745923408
16 2010 733808 0.00024655883366150237
16 2010 733832 0.00026132503152943317
16 2010 733869 0.00026083496169404503
16 2010 733912 0.00026137872355317581
16 2010 733952 0.00024764052112649404
16 2010 733980 0.00024329900647570185
16 2010 734011 0.00024187962457350391
16 2010 734043 0.0002389958876224854
16 2010 734078 0.00024114904480154091
16 2010 734105 0.00024002755797569394
16 2010 734130 0.00024630406785627212
16 2010 734154 0.00023878004034694837
16 2010 734189 0.00022240061960032267
16 2010 734232 0.00019876446072050662
16 2010 734280 0.00018520126168359522
16 2010 734318 0.00015807368532989979
16 2010 734364 0.00013625750190450828
16 2010 734407 0.00011572745525675501
16 2010 734468 9.0186332400788067e-05
16 2010 734532 7.5632177937911445e-05
16 2010 734625 5.3491406382683764e-05
16 2010 734714 3.8856746215551619e-05
16 2010 734828 1.9168630362152061e-05
16 2010 735026 3.4387969368916283e-06
17 2010 733685 0.00010276494086316285
17 2010 733704 0.00020125307821521857
17 2010 733726 0.00029415874276553342
17 2010 733751 0.00037751096048195965
17 2010 733766 0.00046399792509645805
17 2010 733772 0.00053539647285510462
17 2010 733794 0.00060533355796126909
17 2010 733819 0.00066275511198612112
17 2010 733849 0.00069394571789867373
17 2010 733879 0.00070808088991783824
17 2010 733914 0.00070891733903671351
17 2010 733950 0.00072495767016593298
17 2010 733972 0.00072698380530987689
17 2010 734002 0.00068918714966759653
17 2010 734033 0.00065394293389269117
17 2010 734073 0.00062161103908074699
17 2010 734112 0.00057491648409974648
17 2010 734142 0.00053413407455112289
17 2010 734178 0.00049382957501320143
17 2010 734223 0.00045955013532006356
17 2010 734263 0.00041442728612436588
17 2010 734301 0.00036797074728886476
17 2010 734340 0.00033059304187639261
17 2010 734382 0.00029711989552079813
17 2010 734433 0.00023909100413064871
17 2010 734496 0.00019872106817657708
17 2010 734579 0.00015011579715557694
17 2010 734686 9.8490740317628205e-05
17 2010 734794 5.5118158458581329e-05
17 2010 734999 1.5422750441904641e-05
17 2010 735395 1.0024036804921802e-05
18 2010 733678 6.025582721419551e-05
18 2010 733678 0.00011543747950509035
18 2010 733682 0.00017269768861413558
18 2010 733691 0.00022215649052652336
18 2010 733706 0.00023367900150627388
18 2010 733722 0.00027635675815098905
18 2010 733749 0.00031682178864909
18 2010 733782 0.00035276117658158013
18 2010 733807 0.00039130575098431547
18 2010 733826 0.00042916348503577693
18 2010 733850 0.00046433642947236184
18 2010 733869 0.00049714697827155595
18 2010 733902 0.00051972370675509101
18 2010 733940 0.00052602830621613762
18 2010 733982 0.00051178653442230434
18 2010 734034 0.00047783359989054397
18 2010 734091 0.00046139610476572147
18 2010 734150 0.00042881435780624082
18 2010 734199 0.00039919422087353031
18 2010 734258 0.00036710116631904761
18 2010 734318 0.00033195473919278953
18 2010 734381 0.00029375727878418602
18 2010 734449 0.00026391904365080849
18 2010 734512 0.00022536563513028836
18 2010 734591 0.00019187316512899781
18 2010 734685 0.00015535545772600446
18 2010 734748 0.00012065261217292721
18 2010 734892 8.487035838437699e-05
18 2010 735001 4.7580713607826898e-05
18 2010 735186 1.1219111843325966e-05
18 2010 735524 8.2010553463327261e-06
19 2010 733561 0.00029218685314055104
19 2010 733586 0.00056599423790256343
