# curve  peak  x  y
9 1986 1982 0.00088486874446956978
9 1986 1983 0.00075574365175332461
9 1986 1984 0.00068614557721996712
9 1986 1985 0.00073810872513174405
9 1986 1986 0.0015749247278622723
9 1986 1987 0.0013996286133976313
9 1986 1988 0.001243394466894622
9 1986 1989 0.0012209601899769232
9 1986 1990 0.0012095554883580287
9 1986 1991 0.0010212548669177243
9 1986 1992 0.00081969927800225328
9 1986 1993 0.00076735000940380063
9 1986 1994 0.00069609086397971059
9 1986 1995 0.00069168034307345166
9 1986 1996 0.00059524831584791341
9 1986 1997 0.00040490939494967557
9 1986 1998 0.00038260178902659384
9 1986 1999 0.00039507414374413685
9 1986 2000 0.00040650743742689024
9 1986 2001 0.000457493473990149
9 1986 2002 0.00052881128226016719
9 1986 2003 0.0005505621704089414
9 1986 2004 0.00053414539806111508
9 1986 2005 0.00058200709303225795
9 1986 2006 0.00065889971815228168
9 1986 2007 0.00063080249268727268
9 1986 2008 0.00059776913526765618
9 1986 2009 0.00060427838320936678
9 1986 2010 0.00054351925389226063
9 1986 2011 0.00053302154438693988
9 1986 2012 0.00056248222343916604
9 1986 2013 0.00054269834766586256
9 1986 2014 0.00057027160843117763
9 1986 2015 0.00055663596240960317
10 1986 1966 0.00057438253877082138
10 1986 1967 0.00096969696969696978
10 1986 1968 0.00079984003199360136
10 1986 1969 0.00099091659785301416
10 1986 1970 0.00093383137673425792
10 1986 1971 0.0009199632014719409
10 1986 1972 0.00078492935635792772
10 1986 1973 0.00058420964780504098
10 1986 1974 0.00065137149887819351
10 1986 1975 0.00062173588659537437
10 1986 1976 0.00064787819889860696
10 1986 1977 0.00056095736724008985
10 1986 1978 0.00057346495719493712
10 1986 1979 0.00053771149985661071
10 1986 1980 0.00059850059850059811
10 1986 1981 0.00063880016664352203
10 1986 1982 0.00068823124569855447
10 1986 1983 0.00077733632751770566
10 1986 1984 0.00089580117025940195
10 1986 1985 0.00092692723621195725
10 1986 1986 0.001019068941557939
10 1986 1987 0.00098389734209140475
10 1986 1988 0.00098228162884675049
10 1986 1989 0.00096332638842215948
10 1986 1990 0.00089708698719886959
10 1986 1991 0.00091183470260511323
10 1986 1992 0.00088593760349738385
10 1986 1993 0.00088771863832988462
10 1986 1994 0.00094420245906158551
10 1986 1995 0.00098092848654052905
10 1986 1996 0.00093293726426163515
10 1986 1997 0.00087292155274865113
10 1986 1998 0.00085237866922380223
10 1986 1999 0.00087095890779957316
10 1986 2000 0.00088767950621790326
10 1986 2001 0.00088038660120793796
10 1986 2002 0.00087539705509284693
10 1986 2003 0.00083247653477496603
10 1986 2004 0.00078586909140026043
10 1986 2005 0.00073969374385380454
10 1986 2006 0.0006642784913616917
10 1986 2007 0.00069693501208190067
10 1986 2008 0.00070183420739926977
10 1986 2009 0.00066655134636452867
10 1986 2010 0.00066109688840772923
10 1986 2011 0.00067057549132550076
10 1986 2012 0.00061979173299711587
10 1986 2013 0.00061992024693847264
